2023.06.01(23h47m46s): Подключение к базе данных...
2023.06.01(23h47m49s): ************** dial tcp: lookup postgres: no such host **************

2023.06.01(23h47m49s): Авторизация...
2023.06.01(23h47m52s): Обновление данных...
2023.06.01(23h47m52s): Загрузка хостов...
2023.06.01(23h47m57s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h47m57s)
2023.06.01(23h47m57s): Загрузка данных заргуженности процессора(ожидание в процентах)...
2023.06.01(23h47m58s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10084, Value: 85.9870, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10141, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10142, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10143, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10144, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10145, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10146, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10147, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10148, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10149, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h47m58s)
2023.06.01(23h47m58s): Загрузка данных заргуженности процессора(при выполнении на пользовательском уровне с хорошим приоритетом в процентах)...
2023.06.01(23h47m59s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10084, Value: 8.4356, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10141, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10142, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10143, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10144, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10145, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10146, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10147, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10148, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10149, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h47m59s)
2023.06.01(23h47m59s): Загрузка данных заргуженности процессора(прогаммные прерывания в процентах)...
2023.06.01(23h48m00s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10084, Value: 0.2215, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10141, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10142, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10143, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10144, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10145, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10146, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10147, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10148, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10149, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): Загрузка данных заргуженности процессора(время в течении которого виртуальная машина не получает ресурсы процессора в процентах)...
2023.06.01(23h48m00s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10084, Value: 0.0000, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10141, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10142, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10143, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10144, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10145, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10146, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10147, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10148, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10149, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h48m00s)
2023.06.01(23h48m00s): Загрузка данных заргуженности процессора(системой в процентах)...
2023.06.01(23h48m01s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10084, Value: 2.7239, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10141, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10142, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10143, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10144, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10145, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10146, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10147, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10148, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10149, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10150, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10153, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10156, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10154, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10157, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h48m01s)
2023.06.01(23h48m01s): Загрузка данных о свободном месте на диске...
2023.06.01(23h48m02s): HostId: 10084, Value: 12941889536, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): Загрузка данных об общем количестве места на диске...
2023.06.01(23h48m02s): HostId: 10084, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10151, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10152, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): HostId: 10155, Value: 0, Time_load: 2023.06.01(23h48m02s)
2023.06.01(23h48m02s): Загрузка данных о свободной оперативной памяти...
2023.06.01(23h48m03s): HostId: 10119, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10120, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10121, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10084, Value: 1765728256, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10122, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10125, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10126, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10127, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10123, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10124, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10128, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10129, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10130, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10131, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10132, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10133, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10134, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10135, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10136, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10137, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10138, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10139, Value: 0, Time_load: 2023.06.01(23h48m03s)
2023.06.01(23h48m03s): HostId: 10140, Value: 0, Time_load: 2023.06.01(23h48m03s)
